CustID,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
24eedbf098e74080a54bce369f97049a,1,92,0,0,0.0,1,62.6,111,26.0,9.03,10.4
6b6e0225b8524051bc1e6835252a1472,0,59,1,0,0.0,1,155.2,79,47.0,11.77,8.7
f3439e69eea847718e0c51b6b860818e,0,24,1,1,1.81,1,164.9,110,64.1,10.47,6.7
7c7c53e120cf47229287c32a9e054ebf,0,151,1,0,0.0,1,134.5,88,36.0,7.16,15.4
b0548e7fdee9468f8800fa64da0f6b49,0,117,1,0,0.0,1,143.3,103,43.0,10.57,11.5
5136615b954c4280a737623d3998c6d3,0,78,1,0,0.51,1,168.3,110,53.1,11.06,12.5
9adf396377e44f13b9e217c02b4db32b,0,155,1,0,0.0,2,262.4,55,62.0,9.73,8.3
bdbf0dbf9169450b9bcaefe76a4da1c7,0,114,1,1,3.08,1,206.2,79,88.8,13.0,11.4
1adf523cc67f4001b10c46dfb185e3ca,0,114,1,1,2.27,4,225.8,94,77.7,9.65,8.4
7280dfdb744a407aa57de03f874fa3ab,0,119,1,0,0.0,3,138.3,89,38.0,8.53,13.5
ff5d909e3eee4c3ab070078c2b12324b,0,64,1,1,1.22,0,94.4,104,40.2,6.81,4.5
039fc9233ade423fba3192530e3a18a1,0,118,0,0,0.0,2,160.0,123,43.0,8.77,9.9
b890fc698ad0493faece28c1f5d4e0e7,0,101,1,0,0.0,0,206.6,105,55.0,11.25,14.6
38593a6e69d5410b9bfd910c27ebc6bf,0,117,1,0,0.0,1,134.7,121,39.0,9.0,7.7
c0bf23dfb9b441c38c11634ae818a652,0,49,1,1,2.16,3,214.4,78,78.6,11.76,8.0
7be6690ae9084104b81158128c2bf172,0,139,1,0,0.0,3,192.8,104,53.0,11.72,13.0
ab73a5d59eb141c3963bc1637cfa8d9a,0,92,1,1,2.7,1,151.1,90,70.0,9.74,10.0
d245cb55fab943ba8052ffe9ac020df4,0,83,1,0,0.0,3,221.4,103,58.0,11.59,9.8
0fb2e0d2724f437392825abd3419e06d,0,148,0,0,0.0,0,218.9,88,55.0,10.4,11.1
094a398556de4074bcd28bc9aeb81fdb,1,144,1,1,1.76,2,189.8,96,60.6,6.17,6.5
c0c8a23d662142079f0e6d3dc004eb78,0,131,1,1,2.94,2,192.7,85,81.4,11.3,10.9
c0e11df2395345f5a2b8c230c6e2b92c,0,146,0,0,0.0,3,204.4,135,54.0,10.96,10.5
2be9f3f1c0bb4df5ad160b708eb332fb,0,143,1,0,0.42,2,172.3,97,49.2,8.7,13.0
3a47e4f3d69d460db4e470f7a915e435,0,81,1,0,0.13,2,198.4,93,53.3,10.55,10.4
48136ebccd4246a684e2060c8d03151d,0,48,1,1,3.29,1,211.7,115,82.9,8.0,12.2
ce02ab83f5b84045a143f17bc99075b6,0,86,1,1,2.43,1,221.6,74,87.3,14.42,9.0
657883e4f2e844ef9e5bf1752b80b8c4,0,71,1,0,0.0,3,197.9,108,50.0,9.08,6.7
692101c8fb9042d0b641597a6739435f,0,145,1,1,4.21,2,147.5,90,83.1,8.79,15.6
2e79c18434d04be88b89b2db4efc6443,0,137,1,0,0.0,2,206.4,122,46.0,6.4,8.8
209249f3ba93441fadca30d78e9d5286,0,137,1,0,0.27,2,205.9,88,55.7,10.47,14.5
2cee27ecfaaf4229887db00cf612b48b,0,167,1,0,0.0,0,207.6,88,47.0,6.62,14.1
62aa1438e6544e159e85c200ef0a1d77,1,89,1,0,0.0,1,303.9,95,74.0,13.05,5.3
ba02d480508e43b29cb6c1b9e0476f44,0,199,1,1,2.16,0,230.6,121,79.6,10.97,8.0
71fc521b23e14156b8538529a4ecf8c1,0,132,1,0,0.0,0,99.5,110,28.0,6.46,9.7
2f1d23b53b75428db77817258619ebfe,0,94,1,0,0.0,1,177.1,112,47.0,9.7,5.9
e31be56ecacf418ea879bf4de54bdc9f,1,96,1,1,2.78,5,172.7,93,67.8,6.01,10.3
79fe38c551ce4efaac7db1fe829d8442,0,96,1,1,2.65,1,172.7,86,67.5,6.67,9.8
82f51657214f43c0a1c93e10ad6d3669,0,166,1,0,0.29,1,204.2,115,52.9,9.0,9.5
d163f0692ff74666b70242d7c6387214,0,74,1,0,0.2,2,85.7,83,38.0,12.39,10.1
08da7d84691f45c58fab227adcc18638,0,36,1,0,0.34,0,157.6,117,46.4,9.22,11.9
f969b675f9fb44aa9cfb42b8db7338b5,0,113,1,0,0.0,4,215.5,129,56.0,10.94,6.6
24637a1d9af54660b0df32b109092a83,0,94,1,0,0.0,1,181.5,98,48.0,10.0,6.6
1a010978d10e4616a19e47b3449d4137,0,67,1,0,0.0,2,171.7,80,39.0,5.52,11.9
b21abf80e9f24aaaa74c91197d4f5b52,1,127,1,0,0.26,1,266.6,106,70.6,13.24,5.9
263f6f4b828e486da9e7f5ec2fe3458b,1,121,1,0,0.0,0,170.4,108,59.0,17.53,11.2
c376668a240a49e5b8fe411c763b83a7,0,158,1,0,0.0,1,158.0,106,52.0,14.63,9.1
0d600026fe9e4b91b5f812b47bab8cd3,0,136,1,0,0.34,1,92.0,117,41.4,12.68,10.3
055f1c5e859247248159e2ad9be90ce2,0,196,1,0,0.0,2,234.0,109,61.0,12.48,9.1
b0ef22d4a73348e690d30381813b425b,1,113,1,0,0.0,1,272.1,111,70.0,13.43,8.5
8eee3c88bd8347e59378121bb9b68c32,1,122,1,0,0.0,4,296.4,99,69.0,10.74,11.4
05c43d429bc04c3a980c8d37f7fc5ec1,0,112,1,0,0.29,0,194.4,101,52.9,9.52,11.4
cd16dbcee15345c2ad0db7a52e97bb1f,0,209,1,0,0.0,3,227.2,128,61.0,12.92,8.9
48f0c297d2314e01982af901cffcab4e,1,62,1,0,0.0,1,248.7,109,61.0,11.0,13.2
9c271b85f8904e568600514881c66dcb,0,110,1,1,2.62,1,236.3,102,83.2,9.8,9.7
96837e5484294befa64fda7bb3017f94,0,16,1,0,0.0,0,205.6,69,50.0,8.48,10.9
f22a51c8d14847b3ac10a6de83261a7a,0,73,1,0,0.0,0,94.1,136,40.0,14.02,9.8
74c6e8d9724b4b84b2db432e082d234d,0,128,1,0,0.0,0,125.2,99,39.0,10.27,18.9
5ddfa714e9a34dadb30c681ef6d49ddb,0,39,1,0,0.23,1,60.4,158,39.3,15.31,12.4
c3cb833b54cf4288ac2a8918c9ffc708,0,103,1,1,2.08,2,121.0,105,64.8,13.52,7.7
4e54125978fb4504aabc78eb0e2eaf14,0,119,1,1,2.05,3,117.8,66,62.5,12.84,7.6
1a4fec923d0647258a637bd93c623908,0,173,1,1,1.35,3,232.4,96,71.5,10.6,5.0
d59a76831b0e4614a7277f54bc20d9c3,1,128,0,1,2.54,2,223.5,81,80.4,9.44,9.4
32c08a875ff342169275b7721c11fcfd,0,86,1,0,0.0,0,176.3,79,52.0,12.96,6.2
0cdf6fa5a9f245028796ee74d34749e2,0,114,1,1,3.48,1,125.2,79,71.8,8.89,12.9
f6796ee7aa19445aafe465c2698c57e1,0,104,1,0,0.0,0,138.7,107,46.0,12.85,10.0
2cff5a2314e94619a8620fb7d874a7fd,0,148,1,0,0.0,1,86.3,134,36.0,12.33,11.3
6cea9a05f05f48ceb455373812ee6f3d,0,129,1,0,0.0,3,207.0,91,49.0,7.75,13.4
4a2c23d98e74423483084803fea327fa,0,100,1,1,1.92,0,58.8,104,48.2,10.98,7.1
c8a6ef26810848b5bf36e7c30832c59f,0,121,1,1,3.08,1,68.7,95,60.8,10.46,11.4
02934f24ec714c5eb517e9039956be6d,0,143,1,1,2.57,1,239.2,109,86.7,11.78,9.5
0a290a290e3749e6b760dd67b5a4da39,0,76,1,0,0.0,0,198.3,130,53.0,10.86,12.5
4a69ff45eb9943d5ace8b534e09a6a6d,0,158,1,0,0.14,0,205.2,97,57.4,12.03,14.4
ba594fbfb31940f38a3ffec7f03b6f39,0,116,1,0,0.24,3,192.1,98,62.4,15.65,7.9
410780931ee1464e80fd1216774e71de,1,54,1,0,0.0,1,272.6,83,68.0,12.44,9.5
d9f29b21b2624b0c9893c2bf60376dd1,1,86,1,0,0.3,7,128.3,121,42.0,9.86,12.2
c17270e27f05448287c61aeba4792637,0,108,1,0,0.0,0,169.6,99,52.0,13.21,9.3
ff86ebc66897478ea087219a8647f74f,0,66,1,0,0.0,1,201.3,95,48.0,7.64,7.5
b75ed4045591471eb2c163e649aad82c,0,151,1,1,2.32,1,214.7,97,72.2,6.93,8.6
f14ec645d6eb4295a6b6f0bccdba9b85,0,99,1,0,0.0,0,169.2,70,52.0,13.58,10.6
f8d5d53b56e54f07a5d1ebbcde2a7b35,0,55,1,0,0.0,2,194.1,121,49.0,8.83,7.0
3bd3e495116f4390a8921c8e013b0fe3,0,77,1,0,0.0,2,233.8,104,63.0,13.33,7.6
48d875c314cc449abc69602731797a51,0,78,1,0,0.0,0,225.1,67,56.0,9.96,14.6
32cf5e4ee8c14e7aae91f1bfb1bac392,1,89,1,0,0.0,1,213.0,63,52.0,8.83,9.1
8f1f6ca29414466ca1afcb34e7d39629,0,101,1,0,0.0,1,183.9,115,54.0,12.8,10.8
06bfa395e25c4d03964ffec8f9cf3c6a,0,44,1,1,3.78,0,221.8,105,89.8,8.09,14.0
b4cd1459164044df9807a3a881befde1,0,98,1,1,0.0,2,64.6,98,26.0,8.81,0.0
aa86ff9fb38044e8a66fb4c65f373d78,0,64,1,1,3.59,1,154.6,92,69.9,4.17,13.3
86863ff40bb843129f427e7612899ab8,0,141,1,0,0.0,3,260.2,131,60.0,8.96,7.2
5005b6a25f6947f7b6ba5548d8a9d27d,0,81,1,1,3.29,1,161.6,117,70.9,6.15,12.2
7025ac46511c4ca882601781d535b5c3,0,162,1,0,0.0,1,220.6,117,51.0,7.76,10.5
928262ded3b14a66babf4d5f798e11ac,0,83,1,1,3.54,3,155.9,122,76.4,8.12,13.1
107714fa46a14e89b0c5d90195ce09a6,1,100,1,0,0.34,4,107.0,63,31.4,5.29,12.8
e43869f61e264dc0bc966239acf18437,0,59,1,0,0.51,4,182.5,104,54.1,10.24,11.3
f6f8066c67a54cd28657d03637e32f03,0,179,0,1,2.73,4,220.1,78,85.3,11.72,10.1
5dbe3cd4f363469e86e5a6789f5a5728,0,79,1,0,0.0,1,152.2,112,41.0,8.86,5.3
5d3e6b2e44e1470bbe20f815326ee9ae,0,117,1,0,0.0,2,181.5,95,49.0,10.26,14.7
28c05fba22c9435ca6414a2343e5560e,1,64,0,0,0.18,2,236.2,77,60.8,10.93,13.2
38dbd8230fcc4b5ca5b9a06ec9ec400a,0,31,1,0,0.28,1,166.1,105,37.8,3.97,12.7
33f8f5d292864ed3bcce08dc5f3485c1,0,124,0,0,0.0,1,244.6,89,58.0,9.44,11.3
16bd37a136bb49378fd93f881153663b,0,122,1,1,2.3,2,134.2,85,66.0,11.37,8.5
8878cb1af0274a73bdd72ea831828287,0,37,0,1,2.48,1,149.7,122,68.8,10.56,9.2
3f2cfdc95e4c4a83a413940bd80d2950,0,90,1,1,1.57,1,150.1,109,64.7,13.24,5.8
fed5dcf061564684945204de2428e6be,1,159,0,0,0.44,1,257.1,53,75.4,15.61,8.8
cc4b0607c41740e6879f4479f7c1bbcb,0,148,1,0,0.0,0,124.4,83,37.0,8.99,11.3
229718ae42d2421ba988407170956028,0,39,1,1,3.24,1,141.7,121,76.4,11.62,12.0
2a11b1b5cc314e899eab21b01506700b,0,77,1,0,0.14,2,230.0,87,49.4,5.16,11.3
7df1306836634c29aff4b08ac3dd524a,0,194,1,0,0.0,0,162.3,88,46.0,10.69,10.9
38346f0ab0dd4cb78865e366ac5acf52,1,154,1,0,0.0,1,350.8,75,79.0,10.83,10.1
1163720264814a74ad25aecdd0645c01,0,112,1,0,0.0,4,193.3,96,56.0,13.21,9.1
a27abfe62e5a431abd83616bddc663f9,0,45,1,0,0.0,1,78.2,127,35.0,12.67,18.0
2348772b0765416ba3616b196183ca70,0,132,1,0,0.22,1,83.4,110,36.2,11.61,7.6
594e03eb063a4e45b3ab78d5db90b5c3,0,128,1,0,0.28,0,195.6,99,59.8,13.39,16.0
f69ac919f0c6453e84f1bfbeeec83ee6,0,135,1,0,0.42,1,201.8,81,58.2,11.25,10.3
25013cbf06ff4c98b012f5ef9039ff18,0,56,1,0,0.0,2,197.0,110,53.0,11.14,10.6
9c7a15b27f6b4466b870edfff81f8ab1,1,151,0,0,0.29,0,218.0,57,49.9,5.72,12.4
5e3e8fa8650e488dae36e8ac07d313ce,0,32,1,0,0.0,2,164.8,98,48.0,11.5,14.8
e4b54f7a758e4051a2152cbcff78a7c6,0,90,1,0,0.0,2,179.2,77,49.0,10.54,9.2
311e73b5e51b40229e7f383563365a87,0,87,1,1,2.86,0,214.0,113,80.6,9.0,10.6
b68d606cd9914b07ac980dc851e80613,0,138,1,0,0.43,2,170.5,87,44.3,5.91,11.2
478e9e8d4b72433781202c55f7c2c66f,0,79,1,0,0.0,1,205.7,123,54.0,10.73,6.7
fb8da30eb7714da9b3b0ea8f80a1dd56,1,95,0,0,0.0,1,165.5,84,53.0,14.31,11.5
bdb8c1f4b69d4e3787239a222a2c4250,0,127,1,0,0.33,2,221.0,100,55.3,8.04,6.8
898a38ed476d4dc4ac1ab3fd05cae594,0,137,1,0,0.0,3,242.1,118,58.0,9.55,14.7
60f540733d9f4ad3880c8befdfec4b58,0,97,1,0,0.0,1,151.6,107,39.0,7.77,14.7
0ec950d991514d898b1293fcf9d24b46,0,149,0,0,0.18,0,176.2,87,44.8,7.25,5.7
bd128333e806471c9b5876e79fddce53,0,117,0,1,1.0,1,196.0,82,71.0,16.14,3.7
9e5a96d696544874a022189af9a4f30f,0,84,1,0,0.0,2,159.5,125,49.0,12.36,7.2
71150f135009458db662566ce3944833,0,137,1,0,0.45,4,230.2,113,62.5,11.02,10.7
6475d9ad8de147ab89ae9e4e0ea9e5d4,0,99,1,0,0.0,3,146.7,64,49.0,13.7,8.9
b2a373b1582542639354d393981b0fb7,0,54,1,0,0.0,1,210.5,102,54.0,10.23,8.5
5438fe8d52fc4af69a3e743dd6fdd5c0,0,85,1,0,0.0,1,102.0,95,41.0,13.51,10.7
de73589dd644404aaf69f6162be81fae,0,150,1,0,0.36,3,126.0,99,45.6,11.93,10.2
b5e10b6f036245f49a31e3f1f313447e,0,43,1,0,0.0,1,168.4,125,50.0,12.19,11.1
04230968e48b487d9e03086c4ba36d1f,0,35,1,0,0.0,0,105.6,129,40.0,12.91,8.7
c536829327ab4e9a903c13cc88e11505,0,98,1,0,0.0,5,206.5,92,51.0,8.81,12.4
1f5b65bcc9ff43e5942c9eb703f2fc21,0,112,1,0,0.27,2,217.1,76,57.7,10.26,9.4
e63e60ef4d55449f8fd961368399963d,1,16,1,0,0.0,0,229.6,78,57.0,10.29,10.8
59257ca854ef46b4804241c78b3702a4,0,98,1,1,2.62,0,278.3,89,82.2,4.67,9.7
1244123d0bf8493dacba5d4ae5135991,0,84,1,0,0.0,0,138.6,102,41.0,9.95,7.8
441fb7ee5d4746c6b137115737057425,1,94,1,0,0.18,1,234.4,103,65.8,13.97,2.0
8f6897b14db74f78923d6a0fce6112b4,0,84,1,0,0.0,1,181.5,129,42.0,6.54,8.5
25d2e3cb95c34269b45d623f10cbcaa2,1,66,1,0,0.0,1,167.3,91,48.0,11.5,10.6
5ec1e98116f14b209a4f05233efcecf4,0,98,1,1,3.24,1,121.0,105,72.4,10.95,12.0
3315ab2e7e52439098ede20429e165ed,0,74,1,0,0.0,0,221.1,124,48.0,5.54,10.6
021c1723f3ab40868981ceb781135d49,0,96,1,1,2.67,1,145.8,108,68.7,9.61,9.9
3c197d81ed244ca4a9c4225c8395871e,0,119,1,0,0.34,1,222.8,122,55.4,8.16,11.2
2b7bc88afffd4d969c927416b968eb7e,0,73,1,0,0.0,4,183.4,80,52.0,12.1,7.5
6ab8f1b568f34a218c0ee3df6f47e3dd,0,92,0,0,0.0,0,264.3,91,59.0,8.05,9.3
8b6defecb7de42aa8fd69832b03371b2,0,21,1,0,0.0,0,146.0,78,35.0,5.49,6.8
97c48ae243d147dba074dca700367030,1,122,1,0,0.29,4,157.1,134,45.9,9.25,8.5
e98e3ef9441c44e39e1d5d3fcfd6134a,0,133,0,0,0.0,1,127.3,108,43.0,12.57,10.3
0981512707054c66b24873b0fe746258,0,145,1,0,0.0,2,187.9,110,49.0,9.85,4.8
0a1168ce4ca340f6ab8828dd67116b20,0,25,1,0,0.26,2,178.8,90,45.6,7.06,8.4
02c9668bcfbd4778a80a837de697cccc,0,64,1,0,0.28,2,97.2,80,35.8,9.31,10.4
7a77ecb9d08e4e83971b254c8f9c8804,0,85,1,0,0.2,0,259.8,85,67.0,12.12,5.4
5c1767ef34d34fd0a5bedb58078bdfdc,0,126,1,0,0.0,3,256.5,112,61.0,9.98,7.0
28306b2cc13841f1b67af78aae90e637,0,76,1,0,0.0,0,169.5,77,40.0,6.2,10.0
29e77ffdc3eb45feac0ec17893b4b7e3,1,113,1,0,0.0,2,239.7,47,65.0,14.15,8.7
b14401b463b94f0aacd678b404194920,1,224,0,0,0.26,1,171.5,99,45.6,8.0,5.0
00bd14da76e0403cb25aa2b0697f47f3,0,117,1,0,0.0,0,239.9,84,56.0,8.74,9.8
4e56db2dc4dc4d47b1a54f1c24a99ea5,0,128,1,1,4.32,1,142.3,73,84.2,9.74,16.0
d83e0250d60744a3bfab251c58d7f7f8,0,115,1,0,0.0,2,184.1,98,60.0,16.35,7.5
98e7fce0d34143559776f749be772719,0,141,1,1,2.51,2,206.9,126,83.1,13.22,9.3
0b0eae8d8bd343a0a73e3e9dc1e351cd,0,51,1,0,0.0,1,259.9,114,60.0,8.81,15.3
b7fcacba3fef461cab6a1b23367ec8da,0,100,1,0,0.0,0,203.8,122,59.0,14.16,12.5
1cb4554c945441248d6dc48f290d9fa0,0,96,1,1,2.78,3,248.8,124,82.8,7.02,10.3
477a1777764741cd9d6082be99dcaf2f,0,112,1,1,3.05,1,221.6,110,79.5,6.51,11.3
322110a0ea534351834e7730e5b519e5,0,129,0,0,0.39,1,192.9,131,52.9,9.28,10.9
5bcda0dbc5a04805810b8f48cec1176b,0,163,1,0,0.0,1,122.4,129,31.0,5.67,12.5
db4582e244ae4e679b9ea513aa786438,0,67,1,1,2.59,1,104.9,65,62.9,10.82,9.6
c0493d9d528e41d495e7be3c4b22d94c,0,140,1,0,0.0,3,173.2,91,47.0,9.84,11.2
a5e41352537d4629843e402fd7cdb562,0,49,1,0,0.0,2,119.4,69,44.0,13.67,12.4
a7c7e233cf714fa19326dd0f8a8ae763,1,46,1,0,0.0,2,250.3,100,65.0,13.03,13.3
76bc37d26b294488843b4555315a580b,0,148,1,0,0.39,1,178.3,98,58.9,14.13,11.4
735e4887afee47099036402c20a00980,0,112,1,0,0.0,1,243.4,77,57.0,9.11,12.8
4791b849ce024f0099ceda2de85dc0ba,0,78,1,0,0.0,2,155.0,106,42.0,8.77,11.8
ad87b3ab5f844a2c9a751190834dc2af,0,61,1,1,2.32,0,288.7,101,90.2,10.19,8.6
ad4512fef4fc4440941ba7909237bd7a,0,58,1,1,3.02,1,240.4,80,81.2,5.95,11.2
9f7a411e9a44435fb2450dd6774af547,0,155,1,0,0.0,1,190.3,123,58.0,15.07,8.0
86bbc39a568640ccb3e0163fea6fbd8a,1,100,1,0,0.32,0,278.0,76,66.2,8.84,8.3
11c294f3d15e49258c3aa01713e4ea24,0,113,1,0,0.0,1,155.0,93,55.0,16.53,13.5
ab66bb283cce42939427a12639910a72,0,81,1,0,0.0,2,153.5,99,43.0,9.88,6.3
41804d89002e48078da5cc0c0e6adc77,0,135,1,1,3.32,1,273.4,141,93.2,7.7,12.3
24697ed1cddf482a85c488c3ab78ff25,0,99,1,0,0.0,0,155.3,93,49.0,13.29,12.4
3b5341cc8a784f599d0e106db7681008,0,59,1,1,1.84,1,133.1,114,60.4,11.06,6.8
2abbccef806e46c98c2462f98c59905b,0,135,1,0,0.0,1,246.8,129,58.0,9.39,12.6
4fa309352c0046ad84d013ab0f1a5232,0,85,0,0,0.0,2,165.4,107,45.0,9.8,9.6
917a3215ba60401a92c9c16773728876,0,70,1,0,0.31,0,59.5,103,35.1,12.86,11.1
5c3439b3ba214215853f44df2094391c,0,88,1,0,0.0,3,138.3,116,44.0,11.8,9.6
2cde5eab98c346789b10073a07d51ce5,0,55,1,0,0.0,2,286.7,100,61.0,6.72,6.9
346049518e3d41448ec69ed7bf831955,0,75,1,0,0.34,1,117.3,114,41.4,10.06,12.2
e71cb4ecb9f748ba82b95c5b107b1215,0,79,1,1,1.7,4,264.3,79,80.0,10.14,6.3
e239dd048caa4b55812fb6f824f31997,0,85,1,0,0.25,0,127.9,107,47.5,13.56,12.5
1bf83e44a7a04ebdb5cd0473239c8110,0,86,1,1,2.65,0,225.5,107,86.5,12.32,9.8
f8f68e6b84ff4c88b9710d0b221eadf0,0,91,1,0,0.0,0,149.0,115,47.0,12.27,8.3
ddd2261f153643fca0285f3f837a65c6,0,149,1,1,3.86,1,198.9,77,96.6,13.7,14.3
7784f2c80cac48d9bf60ec19370ffeda,1,97,1,0,0.0,1,256.4,125,67.0,13.7,11.1
08393be3e90a4d3783ce305530c0ac0c,1,88,1,0,0.0,1,264.8,124,66.0,12.27,14.8
b0f89fa01f6945d89706ceaa5268520b,0,60,1,0,0.0,2,98.2,88,33.0,9.03,9.3
3605b0d9a6874eceb0d82fa7ff35df9a,0,54,1,0,0.16,2,159.8,99,51.6,13.2,9.7
189a9e1593fc406f920c1d30ed1275ad,0,11,1,1,1.62,3,190.6,86,68.2,11.01,6.0
e3d43241960641958419b27c80d4df76,0,109,1,0,0.0,0,184.0,120,42.0,6.02,11.0
cc42f8030c5b45bb9fd17c3bca7e60c3,0,90,1,0,0.0,1,261.8,128,64.0,11.03,9.6
8d1175cca3a348fe8bb960a25e16aabc,0,115,1,0,0.0,3,147.9,109,45.0,11.42,9.6
d7016bbbe9a543d580617538be88c2b2,0,144,1,1,2.73,1,106.4,109,55.3,5.41,10.1
05b9237957564aab9350d4e0414df66d,0,91,1,0,0.0,0,133.7,75,40.0,9.77,5.9
c3efda35ee1c48e489a37dd7e92aa454,0,105,1,1,2.3,0,193.5,85,75.0,11.01,8.5
863166b241b242a2a2b78d9d92d36851,1,71,0,0,0.0,3,178.2,113,45.0,8.39,13.6
594dbd3b0d6e4a7aa5f182f29fb0c1ab,1,132,1,1,2.84,3,226.2,103,82.4,9.08,10.5
66296a3aa39d4ada8afaf8eca6f3356f,0,112,1,0,0.38,1,170.4,103,49.8,10.01,11.6
a6b92347ccbb4feda912d268f130feac,0,86,1,1,3.0,3,70.9,163,57.0,8.34,11.1
9de534dde3b34e988e1204bee163ee09,0,41,1,1,4.64,2,194.4,63,101.4,12.75,17.2
808c4f6f0da743e99218e6c1f8ca4719,0,44,1,0,0.0,1,240.3,146,55.0,8.23,10.6
25f55e7a18584ec1b8a48739e9b71c4d,0,78,1,0,0.0,3,75.0,116,34.0,12.44,9.5
97f19fe50c1a441d9847a82714c4bbf4,0,149,1,0,0.0,1,69.1,117,24.0,6.82,6.3
2a71bddf48aa4fd2b526a49ed51dccea,1,72,1,1,1.67,4,96.6,59,60.7,15.77,6.2
eb33006dc1e3493fbfce18ced8ac00f5,0,139,1,1,4.0,0,214.6,101,97.0,11.76,14.8
20b4f81f4489420f9c14b3e0b6d64bc7,0,74,1,0,0.0,3,148.5,111,38.0,7.33,9.9
2fe3cdc33f6245e8b864a75b4fc7e457,0,50,1,0,0.29,1,258.1,106,60.9,8.07,11.7
b6c7fac185e24fa3bf9b9b053e9b382a,0,141,1,1,2.05,3,149.7,112,60.5,8.13,7.6
8de18ee3a88e4edeaf42c5f8f3411c4f,0,140,1,0,0.0,1,149.8,134,40.0,8.22,8.1
fbc7e7106b8644478ac8001fd0b93728,0,99,1,0,0.0,2,190.4,102,46.0,7.91,11.2
9cf61e32acab46299dbfb489894260dd,0,166,1,0,0.21,1,181.4,108,55.1,12.69,11.6
499d57c1c3554220a9eeeaf8d384e74b,0,124,1,0,0.0,1,151.1,123,42.0,9.37,5.3
172b510a44df4bb094f9793ead4b7246,0,74,1,0,0.0,0,155.7,116,42.0,8.69,8.1
207faf9525064066bac517ddf2b3e746,0,117,1,0,0.0,2,149.9,95,48.0,12.81,13.3
b5d0cddc36394c6eaeee6ce2d128cb04,0,85,1,0,0.0,3,222.3,132,58.0,11.58,11.0
28a4dd1c220b4c61888b0cf64431d33b,0,36,1,1,1.81,0,149.4,111,55.1,6.59,6.7
e215d0f71c2a4893865518cfb638b652,0,102,0,0,0.0,0,233.8,103,59.0,11.08,12.8
8d9b385e311d4ac08d0006854f87899b,0,76,1,0,0.0,0,204.2,100,60.0,14.63,10.5
abbd835ff2b847609c2d84c0b3b97697,0,165,1,0,0.0,1,242.9,126,60.0,10.49,0.0
0bac5c7c365a4047857b61a2ce360b5c,0,130,1,0,0.0,1,150.4,119,46.0,11.53,12.3
38b65b2367304dc7ab614346cabfd92f,0,78,1,0,0.0,0,208.9,119,57.0,12.62,12.8
98dad6ba5d7349ee8a4033fe25f01979,1,55,0,0,0.32,1,191.9,91,58.2,12.81,14.3
d3ff1e53d8f548e783df5372c19cfe88,1,92,0,0,0.21,2,130.7,113,47.1,13.03,9.4
2c9ff0636dde41b8884053b6cefea932,0,129,1,1,1.59,2,119.6,104,60.9,13.94,5.9
9cbb48cdef464fefa164b07d138de4ee,0,18,1,0,0.0,1,273.6,93,57.0,5.73,8.2
a24cba56ee1341c2b42bf51917919aaf,0,161,0,0,0.0,2,156.1,114,42.0,9.02,11.1
619af08554534783ba070af215b9f213,0,93,1,1,2.16,2,178.7,134,67.6,8.93,8.0
a3d275a07cf94e93808ff30c5c6adb62,0,144,1,0,0.0,2,177.5,93,55.0,14.37,11.9
ef2df567b7204139afcfd6b3259a888d,1,75,0,0,0.0,4,211.3,61,45.0,5.28,9.7
48849d5578f641f9a50943867977c166,0,95,1,0,0.0,1,175.2,91,51.0,12.22,7.5
881f484e7e5f49d185a2460c97636803,0,126,1,1,3.4,3,114.3,102,70.0,9.52,12.6
e33cfce2d8ed4afd9082d2fb7809dbbd,0,124,1,1,2.03,1,251.4,104,82.3,11.26,7.5
b5b4b292d2de472390bb4395938e02cc,1,93,0,0,0.0,1,216.9,61,55.0,10.37,17.5
50991b803b874090af69a5b5c6723b74,0,109,0,1,2.51,0,217.2,138,75.1,7.28,9.3
8645ace0e4c2461bbb3814b026da8cb3,0,80,1,0,0.0,0,206.3,97,49.0,7.75,12.4
cff855163ba9439cbe7d668da5024ab7,0,41,1,0,0.19,1,159.3,66,39.9,6.3,11.1
9ff5d49c2cc04f758d89f6c79af7cb6d,0,136,1,1,3.08,2,143.1,88,75.8,11.83,11.4
a4be3f6358bc47d8b844ed958b05d6fa,1,92,1,0,0.0,3,154.0,122,55.0,16.49,5.6
ea8a5053483b47f3a5493127190ad75a,0,143,1,1,3.13,1,186.6,69,82.3,11.1,11.6
a49f481d624942baa75654d1f5bd1cb2,1,118,1,1,2.59,5,170.8,114,71.9,9.98,9.6
07fd1cf8b414438ca644ed46ff59b241,0,193,1,1,3.32,1,124.0,102,72.2,10.15,12.3
8bd34f1b727b4640bf36aedd89302a5a,0,73,1,0,0.0,3,198.3,94,58.0,13.97,14.8
b0894e51df0c481a839725981f9f1ad2,0,62,1,0,0.0,2,172.8,101,47.0,10.24,9.1
3e8155e630a14d60a059a980eb351f9f,0,30,1,1,1.78,0,217.4,74,73.8,10.69,6.6
c7dcf39cd3584948b1a5d5cc7f182cae,1,60,0,1,3.78,0,265.9,113,101.8,10.79,14.0
b0b6f49796dc4665a653176545607e90,0,148,1,1,4.73,1,93.6,137,80.3,9.69,17.5
